Month,Year,State Name,Mean
10,2022,New Jersey,13.5
11,2022,New Jersey,13.9
12,2022,New Jersey,14.4
1,2023,New Jersey,18.2
2,2023,New Jersey,13.8
3,2023,New Jersey,12.8
4,2023,New Jersey,16.0
5,2023,New Jersey,23.9
6,2023,New Jersey,28.8
7,2023,New Jersey,23.9
8,2023,New Jersey,16.5
9,2023,New Jersey,14.4
10,2023,New Jersey,20.1
11,2023,New Jersey,10.6
12,2023,New Jersey,18.5
1,2024,New Jersey,12.6
2,2024,New Jersey,11.2
3,2024,New Jersey,12.4
4,2024,New Jersey,15.7
5,2024,New Jersey,16.5
6,2024,New Jersey,20.1
7,2024,New Jersey,21.2
8,2024,New Jersey,18.2
9,2024,New Jersey,12.9
10,2024,New Jersey,22.0
11,2024,New Jersey,17.9
12,2024,New Jersey,16.3
1,2020,New Mexico,17.1
2,2020,New Mexico,17.1
3,2020,New Mexico,16.8
4,2020,New Mexico,23.6
5,2020,New Mexico,32.3
6,2020,New Mexico,63.5
7,2020,New Mexico,28.6
8,2020,New Mexico,31.1
9,2020,New Mexico,35.7
10,2020,New Mexico,48.5
11,2020,New Mexico,33.5
12,2020,New Mexico,27.4
1,2021,New Mexico,28.0
2,2021,New Mexico,23.4
3,2021,New Mexico,40.6
4,2021,New Mexico,39.5
5,2021,New Mexico,40.4
6,2021,New Mexico,49.1
7,2021,New Mexico,21.9
8,2021,New Mexico,23.7
9,2021,New Mexico,30.2
10,2021,New Mexico,30.7
11,2021,New Mexico,36.8
12,2021,New Mexico,34.3
1,2022,New Mexico,26.5
2,2022,New Mexico,37.3
3,2022,New Mexico,32.4
4,2022,New Mexico,52.5
5,2022,New Mexico,52.0
6,2022,New Mexico,38.6
7,2022,New Mexico,22.4
8,2022,New Mexico,17.6
9,2022,New Mexico,22.3
10,2022,New Mexico,18.4
11,2022,New Mexico,26.9
12,2022,New Mexico,26.6
1,2023,New Mexico,22.3
2,2023,New Mexico,35.2
3,2023,New Mexico,20.0
4,2023,New Mexico,36.6
5,2023,New Mexico,26.5
6,2023,New Mexico,31.9
7,2023,New Mexico,31.2
8,2023,New Mexico,23.8
9,2023,New Mexico,21.0
10,2023,New Mexico,28.9
11,2023,New Mexico,22.9
12,2023,New Mexico,20.8
1,2024,New Mexico,26.7
2,2024,New Mexico,23.9
3,2024,New Mexico,34.0
4,2024,New Mexico,33.1
5,2024,New Mexico,30.8
6,2024,New Mexico,32.1
7,2024,New Mexico,29.9
8,2024,New Mexico,25.6
9,2024,New Mexico,28.8
10,2024,New Mexico,53.2
11,2024,New Mexico,24.6
12,2024,New Mexico,37.7
1,2025,New Mexico,35.6
2,2025,New Mexico,42.5
3,2025,New Mexico,69.6
1,2020,New York,13.0
2,2020,New York,9.9
3,2020,New York,7.4
4,2020,New York,6.6
5,2020,New York,12.1
6,2020,New York,12.1
7,2020,New York,13.5
8,2020,New York,12.7
9,2020,New York,13.2
10,2020,New York,7.7
11,2020,New York,9.5
12,2020,New York,10.6
1,2021,New York,7.2
2,2021,New York,12.0
3,2021,New York,16.8
4,2021,New York,12.4
5,2021,New York,15.2
6,2021,New York,15.7
7,2021,New York,18.3
8,2021,New York,14.3
9,2021,New York,12.4
10,2021,New York,11.9
11,2021,New York,12.2
12,2021,New York,10.9
1,2022,New York,10.7
2,2022,New York,14.0
3,2022,New York,15.8
4,2022,New York,12.4
5,2022,New York,12.1
6,2022,New York,16.7
7,2022,New York,16.9
8,2022,New York,12.2
9,2022,New York,10.2
10,2022,New York,8.9
11,2022,New York,9.5
12,2022,New York,10.1
1,2023,New York,9.8
2,2023,New York,9.9
3,2023,New York,9.7
4,2023,New York,10.7
5,2023,New York,18.1
6,2023,New York,30.1
7,2023,New York,20.9
8,2023,New York,15.4
9,2023,New York,13.7
10,2023,New York,12.5
11,2023,New York,7.6
12,2023,New York,15.0
1,2024,New York,9.0
2,2024,New York,12.0
3,2024,New York,8.6
4,2024,New York,8.7
5,2024,New York,11.8
6,2024,New York,14.5
7,2024,New York,17.9
8,2024,New York,14.8
9,2024,New York,10.9
10,2024,New York,11.5
11,2024,New York,10.7
12,2024,New York,9.0
1,2025,New York,12.2
2,2025,New York,12.7
3,2025,New York,8.9
1,2020,North Carolina,8.4
2,2020,North Carolina,9.2
3,2020,North Carolina,11.7
4,2020,North Carolina,10.7
5,2020,North Carolina,9.3
6,2020,North Carolina,15.4
7,2020,North Carolina,13.6
8,2020,North Carolina,13.3
9,2020,North Carolina,11.4
10,2020,North Carolina,12.5
11,2020,North Carolina,12.4
12,2020,North Carolina,11.4
1,2021,North Carolina,10.0
2,2021,North Carolina,8.7
3,2021,North Carolina,12.9
4,2021,North Carolina,18.4
5,2021,North Carolina,15.6
6,2021,North Carolina,13.0
7,2021,North Carolina,17.7
8,2021,North Carolina,18.1
9,2021,North Carolina,13.2
10,2021,North Carolina,11.6
11,2021,North Carolina,13.1
12,2021,North Carolina,13.7
1,2022,North Carolina,11.4
2,2022,North Carolina,12.8
3,2022,North Carolina,13.2
4,2022,North Carolina,14.5
5,2022,North Carolina,14.8
6,2022,North Carolina,16.0
7,2022,North Carolina,14.1
8,2022,North Carolina,13.3
9,2022,North Carolina,13.8
10,2022,North Carolina,13.6
11,2022,North Carolina,12.6
12,2022,North Carolina,12.3
1,2023,North Carolina,10.5
2,2023,North Carolina,12.4
3,2023,North Carolina,13.5
4,2023,North Carolina,14.8
5,2023,North Carolina,14.3
6,2023,North Carolina,21.3
7,2023,North Carolina,17.6
8,2023,North Carolina,15.2
9,2023,North Carolina,12.1
10,2023,North Carolina,12.9
11,2023,North Carolina,15.9
12,2023,North Carolina,12.0
1,2024,North Carolina,9.9
2,2024,North Carolina,13.2
3,2024,North Carolina,13.3
4,2024,North Carolina,16.6
5,2024,North Carolina,12.7
6,2024,North Carolina,16.1
7,2024,North Carolina,14.2
8,2024,North Carolina,16.6
9,2024,North Carolina,13.5
10,2024,North Carolina,15.7
11,2024,North Carolina,12.2
12,2024,North Carolina,11.9
1,2025,North Carolina,11.9
2,2025,North Carolina,12.6
3,2025,North Carolina,16.1
4,2025,North Carolina,16.3
5,2025,North Carolina,12.9
6,2025,North Carolina,13.5
1,2020,North Dakota,5.9
2,2020,North Dakota,6.2
3,2020,North Dakota,6.7
4,2020,North Dakota,8.6
5,2020,North Dakota,10.6
6,2020,North Dakota,11.6
7,2020,North Dakota,10.5
8,2020,North Dakota,14.2
9,2020,North Dakota,17.0
10,2020,North Dakota,10.8
11,2020,North Dakota,8.6
12,2020,North Dakota,9.0
1,2021,North Dakota,8.9
2,2021,North Dakota,8.1
3,2021,North Dakota,12.6
4,2021,North Dakota,14.0
5,2021,North Dakota,16.3
6,2021,North Dakota,18.9
7,2021,North Dakota,32.6
8,2021,North Dakota,33.5
9,2021,North Dakota,22.6
10,2021,North Dakota,20.7
11,2021,North Dakota,11.0
12,2021,North Dakota,10.2
1,2022,North Dakota,7.8
2,2022,North Dakota,10.0
3,2022,North Dakota,11.0
4,2022,North Dakota,10.0
5,2022,North Dakota,11.9
6,2022,North Dakota,20.0
7,2022,North Dakota,18.4
8,2022,North Dakota,23.0
9,2022,North Dakota,29.5
10,2022,North Dakota,24.2
11,2022,North Dakota,12.8
12,2022,North Dakota,8.6
1,2023,North Dakota,10.0
2,2023,North Dakota,8.7
3,2023,North Dakota,8.8
4,2023,North Dakota,8.8
5,2023,North Dakota,27.5
6,2023,North Dakota,22.5
7,2023,North Dakota,23.3
8,2023,North Dakota,29.8
9,2023,North Dakota,34.4
10,2023,North Dakota,11.8
11,2023,North Dakota,9.9
12,2023,North Dakota,6.8
1,2024,North Dakota,8.3
2,2024,North Dakota,8.4
3,2024,North Dakota,10.1
4,2024,North Dakota,13.6
5,2024,North Dakota,14.0
6,2024,North Dakota,13.0
7,2024,North Dakota,29.9
8,2024,North Dakota,25.4
9,2024,North Dakota,29.5
10,2024,North Dakota,28.8
11,2024,North Dakota,10.1
12,2024,North Dakota,8.0
1,2025,North Dakota,6.1
2,2025,North Dakota,6.6
3,2025,North Dakota,8.2
4,2025,North Dakota,8.9
1,2020,Ohio,13.3
2,2020,Ohio,13.0
3,2020,Ohio,12.6
4,2020,Ohio,13.1
5,2020,Ohio,14.9
6,2020,Ohio,21.1
7,2020,Ohio,20.2
8,2020,Ohio,17.6
9,2020,Ohio,17.2
10,2020,Ohio,12.2
11,2020,Ohio,15.9
12,2020,Ohio,15.0
1,2021,Ohio,12.2
2,2021,Ohio,16.6
3,2021,Ohio,20.4
4,2021,Ohio,20.7
5,2021,Ohio,19.3
6,2021,Ohio,20.1
7,2021,Ohio,24.0
8,2021,Ohio,23.8
9,2021,Ohio,19.3
10,2021,Ohio,16.6
11,2021,Ohio,16.5
12,2021,Ohio,14.8
1,2022,Ohio,15.7
2,2022,Ohio,15.9
3,2022,Ohio,19.2
4,2022,Ohio,15.6
5,2022,Ohio,18.6
6,2022,Ohio,23.6
7,2022,Ohio,19.1
8,2022,Ohio,16.9
9,2022,Ohio,16.8
10,2022,Ohio,20.8
11,2022,Ohio,18.4
12,2022,Ohio,16.3
1,2023,Ohio,14.6
2,2023,Ohio,17.6
3,2023,Ohio,14.4
4,2023,Ohio,19.3
5,2023,Ohio,22.6
6,2023,Ohio,40.9
7,2023,Ohio,24.2
8,2023,Ohio,21.2
9,2023,Ohio,18.1
10,2023,Ohio,18.1
11,2023,Ohio,20.2
12,2023,Ohio,15.9
1,2024,Ohio,13.6
2,2024,Ohio,19.2
3,2024,Ohio,15.0
4,2024,Ohio,17.1
5,2024,Ohio,19.5
6,2024,Ohio,21.5
7,2024,Ohio,20.0
8,2024,Ohio,22.4
9,2024,Ohio,19.8
10,2024,Ohio,24.9
11,2024,Ohio,13.7
12,2024,Ohio,14.6
1,2025,Ohio,16.6
2,2025,Ohio,15.9
3,2025,Ohio,20.2
4,2025,Ohio,17.6
5,2025,Ohio,16.0
1,2020,Oklahoma,12.5
2,2020,Oklahoma,13.1
3,2020,Oklahoma,15.5
4,2020,Oklahoma,16.8
5,2020,Oklahoma,14.1
6,2020,Oklahoma,30.5
7,2020,Oklahoma,22.3
8,2020,Oklahoma,20.5
9,2020,Oklahoma,18.5
10,2020,Oklahoma,21.4
11,2020,Oklahoma,16.8
12,2020,Oklahoma,15.7
1,2021,Oklahoma,13.8
2,2021,Oklahoma,14.3
3,2021,Oklahoma,19.1
4,2021,Oklahoma,18.9
5,2021,Oklahoma,12.3
6,2021,Oklahoma,18.8
7,2021,Oklahoma,28.4
8,2021,Oklahoma,29.5
9,2021,Oklahoma,27.6
10,2021,Oklahoma,17.8
11,2021,Oklahoma,20.8
12,2021,Oklahoma,23.4
1,2022,Oklahoma,16.1
2,2022,Oklahoma,15.3
3,2022,Oklahoma,16.3
4,2022,Oklahoma,21.4
5,2022,Oklahoma,18.1
6,2022,Oklahoma,30.7
7,2022,Oklahoma,26.4
8,2022,Oklahoma,26.2
9,2022,Oklahoma,25.2
10,2022,Oklahoma,27.7
11,2022,Oklahoma,15.4
12,2022,Oklahoma,17.2
1,2023,Oklahoma,18.9
2,2023,Oklahoma,22.0
3,2023,Oklahoma,18.6
4,2023,Oklahoma,25.1
5,2023,Oklahoma,24.7
6,2023,Oklahoma,25.8
7,2023,Oklahoma,29.1
8,2023,Oklahoma,29.3
9,2023,Oklahoma,25.9
10,2023,Oklahoma,19.6
11,2023,Oklahoma,20.0
12,2023,Oklahoma,14.2
1,2024,Oklahoma,12.8
2,2024,Oklahoma,20.9
3,2024,Oklahoma,22.7
4,2024,Oklahoma,22.4
5,2024,Oklahoma,19.6
6,2024,Oklahoma,22.3
7,2024,Oklahoma,28.6
8,2024,Oklahoma,29.5
9,2024,Oklahoma,22.7
10,2024,Oklahoma,37.4
11,2024,Oklahoma,12.3
12,2024,Oklahoma,17.9
1,2025,Oklahoma,16.4
2,2025,Oklahoma,16.3
3,2025,Oklahoma,46.6
4,2025,Oklahoma,22.8
5,2025,Oklahoma,22.5
1,2020,Oregon,11.4
2,2020,Oregon,18.9
3,2020,Oregon,14.1
4,2020,Oregon,11.4
5,2020,Oregon,10.6
6,2020,Oregon,10.5
7,2020,Oregon,21.7
8,2020,Oregon,25.9
9,2020,Oregon,107.3
10,2020,Oregon,28.3
11,2020,Oregon,23.0
12,2020,Oregon,23.1
1,2021,Oregon,11.6
2,2021,Oregon,10.2
3,2021,Oregon,14.6
4,2021,Oregon,18.5
5,2021,Oregon,9.8
6,2021,Oregon,11.6
7,2021,Oregon,18.5
8,2021,Oregon,32.0
9,2021,Oregon,26.1
10,2021,Oregon,11.6
11,2021,Oregon,10.2
12,2021,Oregon,7.4
1,2022,Oregon,14.1
2,2022,Oregon,14.1
3,2022,Oregon,10.3
4,2022,Oregon,7.7
5,2022,Oregon,6.4
6,2022,Oregon,7.6
7,2022,Oregon,11.6
8,2022,Oregon,16.2
9,2022,Oregon,43.3
10,2022,Oregon,64.8
11,2022,Oregon,13.9
12,2022,Oregon,11.0
1,2023,Oregon,9.9
2,2023,Oregon,12.1
3,2023,Oregon,7.3
4,2023,Oregon,6.5
5,2023,Oregon,13.2
6,2023,Oregon,13.2
7,2023,Oregon,14.0
8,2023,Oregon,32.1
9,2023,Oregon,12.3
10,2023,Oregon,12.6
11,2023,Oregon,13.3
12,2023,Oregon,11.6
1,2024,Oregon,7.7
2,2024,Oregon,8.3
3,2024,Oregon,9.8
4,2024,Oregon,8.0
5,2024,Oregon,7.7
6,2024,Oregon,8.8
7,2024,Oregon,17.3
8,2024,Oregon,20.1
9,2024,Oregon,14.7
10,2024,Oregon,14.9
11,2024,Oregon,9.6
12,2024,Oregon,11.1
1,2025,Oregon,15.9
2,2025,Oregon,10.3
3,2025,Oregon,6.9
1,2020,Pennsylvania,12.9
2,2020,Pennsylvania,11.5
3,2020,Pennsylvania,11.3
4,2020,Pennsylvania,10.0
5,2020,Pennsylvania,12.2
6,2020,Pennsylvania,16.2
7,2020,Pennsylvania,19.4
8,2020,Pennsylvania,16.9
9,2020,Pennsylvania,16.8
10,2020,Pennsylvania,14.0
11,2020,Pennsylvania,17.7
12,2020,Pennsylvania,12.9
1,2021,Pennsylvania,12.4
2,2021,Pennsylvania,12.7
3,2021,Pennsylvania,17.8
4,2021,Pennsylvania,16.9
5,2021,Pennsylvania,17.1
6,2021,Pennsylvania,18.6
7,2021,Pennsylvania,23.0
8,2021,Pennsylvania,20.0
9,2021,Pennsylvania,16.5
10,2021,Pennsylvania,14.7
11,2021,Pennsylvania,14.4
12,2021,Pennsylvania,14.1
1,2022,Pennsylvania,13.2
2,2022,Pennsylvania,14.2
3,2022,Pennsylvania,14.5
4,2022,Pennsylvania,13.1
5,2022,Pennsylvania,15.1
6,2022,Pennsylvania,18.5
7,2022,Pennsylvania,17.8
8,2022,Pennsylvania,15.4
9,2022,Pennsylvania,14.6
10,2022,Pennsylvania,15.5
11,2022,Pennsylvania,14.7
12,2022,Pennsylvania,13.6
1,2023,Pennsylvania,11.2
2,2023,Pennsylvania,15.5
3,2023,Pennsylvania,12.5
4,2023,Pennsylvania,16.6
5,2023,Pennsylvania,18.1
6,2023,Pennsylvania,34.3
7,2023,Pennsylvania,20.8
8,2023,Pennsylvania,18.2
9,2023,Pennsylvania,14.6
10,2023,Pennsylvania,14.8
11,2023,Pennsylvania,17.0
12,2023,Pennsylvania,15.0
1,2024,Pennsylvania,12.3
2,2024,Pennsylvania,16.1
3,2024,Pennsylvania,11.7
4,2024,Pennsylvania,13.0
5,2024,Pennsylvania,15.0
6,2024,Pennsylvania,17.1
7,2024,Pennsylvania,15.8
8,2024,Pennsylvania,17.5
9,2024,Pennsylvania,13.6
10,2024,Pennsylvania,18.2
11,2024,Pennsylvania,12.0
12,2024,Pennsylvania,13.2
1,2025,Pennsylvania,15.4
2,2025,Pennsylvania,13.3
3,2025,Pennsylvania,15.0
4,2025,Pennsylvania,11.6
1,2020,Puerto Rico,20.5
2,2020,Puerto Rico,26.7
3,2020,Puerto Rico,18.9
4,2020,Puerto Rico,20.3
5,2020,Puerto Rico,36.3
6,2020,Puerto Rico,62.6
7,2020,Puerto Rico,38.1
8,2020,Puerto Rico,35.1
9,2020,Puerto Rico,38.4
10,2020,Puerto Rico,24.3
11,2020,Puerto Rico,17.8
12,2020,Puerto Rico,25.1
1,2021,Puerto Rico,23.4
2,2021,Puerto Rico,18.7
3,2021,Puerto Rico,22.5
4,2021,Puerto Rico,24.0
5,2021,Puerto Rico,30.9
6,2021,Puerto Rico,28.7
7,2021,Puerto Rico,34.4
8,2021,Puerto Rico,38.4
9,2021,Puerto Rico,28.3
10,2021,Puerto Rico,28.5
11,2021,Puerto Rico,19.0
12,2021,Puerto Rico,19.8
1,2022,Puerto Rico,18.9
2,2022,Puerto Rico,24.8
3,2022,Puerto Rico,15.9
4,2022,Puerto Rico,23.4
5,2022,Puerto Rico,22.0
6,2022,Puerto Rico,34.0
7,2022,Puerto Rico,35.6
8,2022,Puerto Rico,24.6
9,2022,Puerto Rico,31.2
10,2022,Puerto Rico,37.0
11,2022,Puerto Rico,17.7
12,2022,Puerto Rico,16.0
1,2023,Puerto Rico,28.3
2,2023,Puerto Rico,28.2
3,2023,Puerto Rico,32.3
4,2023,Puerto Rico,38.5
5,2023,Puerto Rico,37.9
6,2023,Puerto Rico,48.7
7,2023,Puerto Rico,43.8
8,2023,Puerto Rico,28.1
9,2023,Puerto Rico,26.2
10,2023,Puerto Rico,24.6
11,2023,Puerto Rico,28.9
12,2023,Puerto Rico,25.0
1,2024,Puerto Rico,21.8
2,2024,Puerto Rico,22.4
3,2024,Puerto Rico,22.1
4,2024,Puerto Rico,26.1
5,2024,Puerto Rico,29.2
6,2024,Puerto Rico,24.3
7,2024,Puerto Rico,27.3
8,2024,Puerto Rico,22.8
9,2024,Puerto Rico,19.7
10,2024,Puerto Rico,24.4
11,2024,Puerto Rico,17.2
12,2024,Puerto Rico,21.0
1,2025,Puerto Rico,25.5
2,2025,Puerto Rico,25.7
3,2025,Puerto Rico,21.1
1,2020,Rhode Island,10.8
2,2020,Rhode Island,6.9
3,2020,Rhode Island,9.5
4,2020,Rhode Island,7.2
5,2020,Rhode Island,11.1
6,2020,Rhode Island,13.5
7,2020,Rhode Island,13.4
8,2020,Rhode Island,13.3
9,2020,Rhode Island,13.2
10,2020,Rhode Island,9.7
11,2020,Rhode Island,9.8
12,2020,Rhode Island,8.2
1,2021,Rhode Island,7.3
2,2021,Rhode Island,10.5
3,2021,Rhode Island,10.7
4,2021,Rhode Island,9.6
5,2021,Rhode Island,16.1
6,2021,Rhode Island,14.1
7,2021,Rhode Island,16.1
8,2021,Rhode Island,14.0
9,2021,Rhode Island,12.3
10,2021,Rhode Island,9.0
11,2021,Rhode Island,12.9
12,2021,Rhode Island,9.6
1,2022,Rhode Island,12.2
2,2022,Rhode Island,12.1
3,2022,Rhode Island,9.1
4,2022,Rhode Island,7.0
5,2022,Rhode Island,13.4
6,2022,Rhode Island,9.2
7,2022,Rhode Island,11.5
8,2022,Rhode Island,11.4
9,2022,Rhode Island,8.1
10,2022,Rhode Island,8.7
11,2022,Rhode Island,8.2
12,2022,Rhode Island,6.1
1,2023,Rhode Island,7.6
2,2023,Rhode Island,8.1
3,2023,Rhode Island,6.6
4,2023,Rhode Island,9.3
5,2023,Rhode Island,13.6
6,2023,Rhode Island,13.2
7,2023,Rhode Island,15.4
8,2023,Rhode Island,11.6
9,2023,Rhode Island,13.9
10,2023,Rhode Island,12.0
11,2023,Rhode Island,8.1
12,2023,Rhode Island,10.2
1,2024,Rhode Island,7.6
2,2024,Rhode Island,9.1
3,2024,Rhode Island,6.0
4,2024,Rhode Island,7.9
5,2024,Rhode Island,10.4
6,2024,Rhode Island,11.6
7,2024,Rhode Island,12.9
8,2024,Rhode Island,14.6
9,2024,Rhode Island,10.8
10,2024,Rhode Island,11.6
11,2024,Rhode Island,10.3
12,2024,Rhode Island,12.2
1,2025,Rhode Island,12.1
2,2025,Rhode Island,11.6
3,2025,Rhode Island,7.8
4,2025,Rhode Island,12.1
5,2025,Rhode Island,12.2
6,2025,Rhode Island,20.2
1,2020,South Carolina,11.2
2,2020,South Carolina,9.5
3,2020,South Carolina,14.8
4,2020,South Carolina,13.3
5,2020,South Carolina,12.7
6,2020,South Carolina,15.8
7,2020,South Carolina,15.7
8,2020,South Carolina,14.6
9,2020,South Carolina,14.7
10,2020,South Carolina,14.3
11,2020,South Carolina,13.3
12,2020,South Carolina,12.8
1,2021,South Carolina,10.2
2,2021,South Carolina,10.3
3,2021,South Carolina,15.9
4,2021,South Carolina,18.7
5,2021,South Carolina,16.8
6,2021,South Carolina,15.2
7,2021,South Carolina,17.5
8,2021,South Carolina,18.9
9,2021,South Carolina,14.2
10,2021,South Carolina,13.3
11,2021,South Carolina,14.8
12,2021,South Carolina,15.3
1,2022,South Carolina,15.3
2,2022,South Carolina,17.3
3,2022,South Carolina,16.2
4,2022,South Carolina,16.8
5,2022,South Carolina,17.0
6,2022,South Carolina,17.6
7,2022,South Carolina,14.5
8,2022,South Carolina,14.7
9,2022,South Carolina,15.8
10,2022,South Carolina,16.6
11,2022,South Carolina,14.9
12,2022,South Carolina,14.4
1,2023,South Carolina,12.0
2,2023,South Carolina,17.7
3,2023,South Carolina,19.8
4,2023,South Carolina,19.6
5,2023,South Carolina,19.6
6,2023,South Carolina,22.7
7,2023,South Carolina,19.9
8,2023,South Carolina,18.7
9,2023,South Carolina,15.4
10,2023,South Carolina,15.2
11,2023,South Carolina,19.3
12,2023,South Carolina,13.2
1,2024,South Carolina,11.3
2,2024,South Carolina,16.4
3,2024,South Carolina,15.8
4,2024,South Carolina,17.6
5,2024,South Carolina,14.9
6,2024,South Carolina,18.3
7,2024,South Carolina,15.0
8,2024,South Carolina,19.7
9,2024,South Carolina,16.2
10,2024,South Carolina,21.7
11,2024,South Carolina,16.7
12,2024,South Carolina,15.3
1,2025,South Carolina,14.4
2,2025,South Carolina,18.7
3,2025,South Carolina,20.2
4,2025,South Carolina,19.8
5,2025,South Carolina,18.1
1,2020,South Dakota,11.1
2,2020,South Dakota,12.4
3,2020,South Dakota,12.2
4,2020,South Dakota,16.2
5,2020,South Dakota,14.0
6,2020,South Dakota,25.8
7,2020,South Dakota,19.8
8,2020,South Dakota,27.0
9,2020,South Dakota,31.0
10,2020,South Dakota,25.8
11,2020,South Dakota,19.7
12,2020,South Dakota,21.1
1,2021,South Dakota,14.9
2,2021,South Dakota,15.7
3,2021,South Dakota,16.2
4,2021,South Dakota,17.4
5,2021,South Dakota,18.6
6,2021,South Dakota,27.0
7,2021,South Dakota,36.7
8,2021,South Dakota,30.0
9,2021,South Dakota,27.6
10,2021,South Dakota,18.5
11,2021,South Dakota,19.4
12,2021,South Dakota,13.6
1,2022,South Dakota,15.0
2,2022,South Dakota,15.8
3,2022,South Dakota,16.8
4,2022,South Dakota,16.6
5,2022,South Dakota,13.7
6,2022,South Dakota,23.6
7,2022,South Dakota,16.3
8,2022,South Dakota,21.0
9,2022,South Dakota,28.5
10,2022,South Dakota,31.4
11,2022,South Dakota,18.9
12,2022,South Dakota,15.7
1,2023,South Dakota,11.3
2,2023,South Dakota,13.4
3,2023,South Dakota,12.3
4,2023,South Dakota,16.0
5,2023,South Dakota,29.2
6,2023,South Dakota,24.9
7,2023,South Dakota,26.3
8,2023,South Dakota,27.2
9,2023,South Dakota,28.3
10,2023,South Dakota,20.1
11,2023,South Dakota,20.9
12,2023,South Dakota,15.0
1,2024,South Dakota,9.9
2,2024,South Dakota,10.6
3,2024,South Dakota,16.3
4,2024,South Dakota,14.6
5,2024,South Dakota,17.6
6,2024,South Dakota,15.8
7,2024,South Dakota,25.7
8,2024,South Dakota,20.5
9,2024,South Dakota,31.0
10,2024,South Dakota,44.5
11,2024,South Dakota,12.6
12,2024,South Dakota,13.6
1,2025,South Dakota,12.8
2,2025,South Dakota,13.7
3,2025,South Dakota,13.8
1,2020,Tennessee,10.9
2,2020,Tennessee,9.4
3,2020,Tennessee,12.7
4,2020,Tennessee,13.6
5,2020,Tennessee,13.1
6,2020,Tennessee,21.7
7,2020,Tennessee,20.6
8,2020,Tennessee,17.5
9,2020,Tennessee,17.8
10,2020,Tennessee,19.5
11,2020,Tennessee,18.5
12,2020,Tennessee,16.2
1,2021,Tennessee,13.0
2,2021,Tennessee,15.8
3,2021,Tennessee,17.9
4,2021,Tennessee,17.8
5,2021,Tennessee,17.4
6,2021,Tennessee,17.1
7,2021,Tennessee,24.3
8,2021,Tennessee,21.3
9,2021,Tennessee,18.5
10,2021,Tennessee,17.5
11,2021,Tennessee,16.6
12,2021,Tennessee,17.7
1,2022,Tennessee,15.0
2,2022,Tennessee,17.6
3,2022,Tennessee,17.0
4,2022,Tennessee,16.9
5,2022,Tennessee,18.4
6,2022,Tennessee,26.2
7,2022,Tennessee,18.3
8,2022,Tennessee,16.3
9,2022,Tennessee,19.9
10,2022,Tennessee,22.1
11,2022,Tennessee,17.1
12,2022,Tennessee,13.8
1,2023,Tennessee,14.2
2,2023,Tennessee,19.5
3,2023,Tennessee,16.9
4,2023,Tennessee,18.8
5,2023,Tennessee,20.8
6,2023,Tennessee,27.5
7,2023,Tennessee,22.3
8,2023,Tennessee,20.6
9,2023,Tennessee,22.0
10,2023,Tennessee,22.1
11,2023,Tennessee,18.8
12,2023,Tennessee,14.6
1,2024,Tennessee,12.2
2,2024,Tennessee,17.7
3,2024,Tennessee,17.0
4,2024,Tennessee,18.2
5,2024,Tennessee,17.1
6,2024,Tennessee,21.0
7,2024,Tennessee,21.0
8,2024,Tennessee,28.6
9,2024,Tennessee,17.8
10,2024,Tennessee,30.9
11,2024,Tennessee,15.4
12,2024,Tennessee,14.1
1,2025,Tennessee,13.7
2,2025,Tennessee,13.9
3,2025,Tennessee,18.3
4,2025,Tennessee,17.6
5,2025,Tennessee,12.3
1,2020,Texas,16.1
2,2020,Texas,22.2
3,2020,Texas,19.0
4,2020,Texas,24.4
5,2020,Texas,22.9
6,2020,Texas,33.1
7,2020,Texas,41.8
8,2020,Texas,26.8
9,2020,Texas,25.0
10,2020,Texas,33.1
11,2020,Texas,26.3
12,2020,Texas,27.6
1,2021,Texas,28.3
2,2021,Texas,19.5
3,2021,Texas,37.0
4,2021,Texas,26.8
5,2021,Texas,22.0
6,2021,Texas,29.6
7,2021,Texas,21.7
8,2021,Texas,21.8
9,2021,Texas,32.9
10,2021,Texas,31.3
11,2021,Texas,32.6
12,2021,Texas,31.0
1,2022,Texas,25.2
2,2022,Texas,33.4
3,2022,Texas,32.7
4,2022,Texas,35.2
5,2022,Texas,32.3
6,2022,Texas,36.2
7,2022,Texas,30.7
8,2022,Texas,23.4
9,2022,Texas,33.1
10,2022,Texas,39.7
11,2022,Texas,25.0
12,2022,Texas,26.3
1,2023,Texas,30.0
2,2023,Texas,28.8
3,2023,Texas,30.6
4,2023,Texas,27.1
5,2023,Texas,31.4
6,2023,Texas,30.6
7,2023,Texas,42.4
8,2023,Texas,38.6
9,2023,Texas,31.9
10,2023,Texas,32.4
11,2023,Texas,25.4
12,2023,Texas,26.8
1,2024,Texas,35.0
2,2024,Texas,30.0
3,2024,Texas,37.8
4,2024,Texas,40.8
5,2024,Texas,46.1
6,2024,Texas,39.1
7,2024,Texas,40.6
8,2024,Texas,38.7
9,2024,Texas,26.9
10,2024,Texas,40.3
11,2024,Texas,23.6
12,2024,Texas,27.4
1,2025,Texas,30.6
2,2025,Texas,40.1
3,2025,Texas,91.4
4,2025,Texas,23.8
1,2020,Utah,15.3
2,2020,Utah,15.9
3,2020,Utah,11.0
4,2020,Utah,12.7
5,2020,Utah,20.8
6,2020,Utah,18.2
7,2020,Utah,27.0
8,2020,Utah,41.3
9,2020,Utah,38.5
10,2020,Utah,32.6
11,2020,Utah,21.5
12,2020,Utah,23.9
