Month,Year,State Name,Mean
9,2021,New Hampshire,4.7
10,2021,New Hampshire,4.1
11,2021,New Hampshire,4.7
12,2021,New Hampshire,5.6
1,2022,New Hampshire,7.2
2,2022,New Hampshire,5.1
3,2022,New Hampshire,4.7
4,2022,New Hampshire,3.3
5,2022,New Hampshire,4.3
6,2022,New Hampshire,4.6
7,2022,New Hampshire,6.5
8,2022,New Hampshire,5.5
9,2022,New Hampshire,3.8
10,2022,New Hampshire,4.9
11,2022,New Hampshire,4.6
12,2022,New Hampshire,5.1
1,2023,New Hampshire,4.5
2,2023,New Hampshire,5.5
3,2023,New Hampshire,4.6
4,2023,New Hampshire,4.5
5,2023,New Hampshire,5.1
6,2023,New Hampshire,7.6
7,2023,New Hampshire,10.4
8,2023,New Hampshire,6.0
9,2023,New Hampshire,7.6
10,2023,New Hampshire,4.7
11,2023,New Hampshire,4.8
12,2023,New Hampshire,5.4
1,2024,New Hampshire,4.4
2,2024,New Hampshire,4.9
3,2024,New Hampshire,2.9
4,2024,New Hampshire,3.0
5,2024,New Hampshire,3.9
6,2024,New Hampshire,5.7
7,2024,New Hampshire,7.4
8,2024,New Hampshire,7.9
9,2024,New Hampshire,4.7
10,2024,New Hampshire,4.6
11,2024,New Hampshire,3.8
12,2024,New Hampshire,5.9
1,2025,New Hampshire,5.8
2,2025,New Hampshire,5.0
3,2025,New Hampshire,3.8
1,2020,New Jersey,7.7
2,2020,New Jersey,8.4
3,2020,New Jersey,6.5
4,2020,New Jersey,6.2
5,2020,New Jersey,6.0
6,2020,New Jersey,7.6
7,2020,New Jersey,9.4
8,2020,New Jersey,8.5
9,2020,New Jersey,6.9
10,2020,New Jersey,6.5
11,2020,New Jersey,9.5
12,2020,New Jersey,9.2
1,2021,New Jersey,7.7
2,2021,New Jersey,7.9
3,2021,New Jersey,7.4
4,2021,New Jersey,7.0
5,2021,New Jersey,7.1
6,2021,New Jersey,8.9
7,2021,New Jersey,13.1
8,2021,New Jersey,8.8
9,2021,New Jersey,7.1
10,2021,New Jersey,6.7
11,2021,New Jersey,8.2
12,2021,New Jersey,9.3
1,2022,New Jersey,8.4
2,2022,New Jersey,7.6
3,2022,New Jersey,7.2
4,2022,New Jersey,5.4
5,2022,New Jersey,7.0
6,2022,New Jersey,7.8
7,2022,New Jersey,9.6
8,2022,New Jersey,7.5
9,2022,New Jersey,5.9
10,2022,New Jersey,6.6
11,2022,New Jersey,6.9
12,2022,New Jersey,7.4
1,2023,New Jersey,6.8
2,2023,New Jersey,8.3
3,2023,New Jersey,6.2
4,2023,New Jersey,7.1
5,2023,New Jersey,7.5
6,2023,New Jersey,22.5
7,2023,New Jersey,12.5
8,2023,New Jersey,8.7
9,2023,New Jersey,7.5
10,2023,New Jersey,6.8
11,2023,New Jersey,7.3
12,2023,New Jersey,8.6
1,2024,New Jersey,6.0
2,2024,New Jersey,6.5
3,2024,New Jersey,4.9
4,2024,New Jersey,5.7
5,2024,New Jersey,6.1
6,2024,New Jersey,7.9
7,2024,New Jersey,9.4
8,2024,New Jersey,8.5
9,2024,New Jersey,5.2
10,2024,New Jersey,5.9
11,2024,New Jersey,5.0
12,2024,New Jersey,6.3
1,2020,New Mexico,5.8
2,2020,New Mexico,4.9
3,2020,New Mexico,3.6
4,2020,New Mexico,4.2
5,2020,New Mexico,5.4
6,2020,New Mexico,8.0
7,2020,New Mexico,6.4
8,2020,New Mexico,8.3
9,2020,New Mexico,9.1
10,2020,New Mexico,10.1
11,2020,New Mexico,7.3
12,2020,New Mexico,8.5
1,2021,New Mexico,7.6
2,2021,New Mexico,6.3
3,2021,New Mexico,6.6
4,2021,New Mexico,7.0
5,2021,New Mexico,6.8
6,2021,New Mexico,11.6
7,2021,New Mexico,7.5
8,2021,New Mexico,9.1
9,2021,New Mexico,8.7
10,2021,New Mexico,5.7
11,2021,New Mexico,8.2
12,2021,New Mexico,7.4
1,2022,New Mexico,8.1
2,2022,New Mexico,7.5
3,2022,New Mexico,5.5
4,2022,New Mexico,7.8
5,2022,New Mexico,8.8
6,2022,New Mexico,7.6
7,2022,New Mexico,5.0
8,2022,New Mexico,4.4
9,2022,New Mexico,5.3
10,2022,New Mexico,4.9
11,2022,New Mexico,7.1
12,2022,New Mexico,7.9
1,2023,New Mexico,6.0
2,2023,New Mexico,5.9
3,2023,New Mexico,3.9
4,2023,New Mexico,5.9
5,2023,New Mexico,6.2
6,2023,New Mexico,6.4
7,2023,New Mexico,7.0
8,2023,New Mexico,5.3
9,2023,New Mexico,4.6
10,2023,New Mexico,5.5
11,2023,New Mexico,6.3
12,2023,New Mexico,6.4
1,2024,New Mexico,5.4
2,2024,New Mexico,4.7
3,2024,New Mexico,5.2
4,2024,New Mexico,6.2
5,2024,New Mexico,6.2
6,2024,New Mexico,7.2
7,2024,New Mexico,7.7
8,2024,New Mexico,6.0
9,2024,New Mexico,6.4
10,2024,New Mexico,9.7
11,2024,New Mexico,6.5
12,2024,New Mexico,8.5
1,2025,New Mexico,7.1
2,2025,New Mexico,7.2
3,2025,New Mexico,15.1
1,2020,New York,6.9
2,2020,New York,7.8
3,2020,New York,5.2
4,2020,New York,4.8
5,2020,New York,4.7
6,2020,New York,6.4
7,2020,New York,7.9
8,2020,New York,7.1
9,2020,New York,5.8
10,2020,New York,5.2
11,2020,New York,8.0
12,2020,New York,7.4
1,2021,New York,7.3
2,2021,New York,7.5
3,2021,New York,6.4
4,2021,New York,6.0
5,2021,New York,5.8
6,2021,New York,7.5
7,2021,New York,11.6
8,2021,New York,8.6
9,2021,New York,5.5
10,2021,New York,5.6
11,2021,New York,6.6
12,2021,New York,7.9
1,2022,New York,7.6
2,2022,New York,7.5
3,2022,New York,7.1
4,2022,New York,4.5
5,2022,New York,5.7
6,2022,New York,6.3
7,2022,New York,7.8
8,2022,New York,6.3
9,2022,New York,4.9
10,2022,New York,5.7
11,2022,New York,6.6
12,2022,New York,6.9
1,2023,New York,7.0
2,2023,New York,7.5
3,2023,New York,5.9
4,2023,New York,6.8
5,2023,New York,6.6
6,2023,New York,23.5
7,2023,New York,12.6
8,2023,New York,8.1
9,2023,New York,7.4
10,2023,New York,5.8
11,2023,New York,5.9
12,2023,New York,8.1
1,2024,New York,6.4
2,2024,New York,6.8
3,2024,New York,5.1
4,2024,New York,5.2
5,2024,New York,5.7
6,2024,New York,7.3
7,2024,New York,8.8
8,2024,New York,9.0
9,2024,New York,5.9
10,2024,New York,5.6
11,2024,New York,5.3
12,2024,New York,6.6
1,2025,New York,6.7
2,2025,New York,6.9
3,2025,New York,5.6
4,2025,New York,5.5
1,2020,North Carolina,5.6
2,2020,North Carolina,6.0
3,2020,North Carolina,7.0
4,2020,North Carolina,5.6
5,2020,North Carolina,5.5
6,2020,North Carolina,8.7
7,2020,North Carolina,8.4
8,2020,North Carolina,7.2
9,2020,North Carolina,6.2
10,2020,North Carolina,6.9
11,2020,North Carolina,7.8
12,2020,North Carolina,8.1
1,2021,North Carolina,7.0
2,2021,North Carolina,6.0
3,2021,North Carolina,7.4
4,2021,North Carolina,8.7
5,2021,North Carolina,8.1
6,2021,North Carolina,6.6
7,2021,North Carolina,11.1
8,2021,North Carolina,9.4
9,2021,North Carolina,7.1
10,2021,North Carolina,6.1
11,2021,North Carolina,7.7
12,2021,North Carolina,8.3
1,2022,North Carolina,7.1
2,2022,North Carolina,7.5
3,2022,North Carolina,6.9
4,2022,North Carolina,7.1
5,2022,North Carolina,7.3
6,2022,North Carolina,8.5
7,2022,North Carolina,7.2
8,2022,North Carolina,6.4
9,2022,North Carolina,6.2
10,2022,North Carolina,7.2
11,2022,North Carolina,6.7
12,2022,North Carolina,7.7
1,2023,North Carolina,6.9
2,2023,North Carolina,7.2
3,2023,North Carolina,8.0
4,2023,North Carolina,7.6
5,2023,North Carolina,7.9
6,2023,North Carolina,15.4
7,2023,North Carolina,11.4
8,2023,North Carolina,8.8
9,2023,North Carolina,7.2
10,2023,North Carolina,6.6
11,2023,North Carolina,8.8
12,2023,North Carolina,7.5
1,2024,North Carolina,5.9
2,2024,North Carolina,8.2
3,2024,North Carolina,7.1
4,2024,North Carolina,7.7
5,2024,North Carolina,6.3
6,2024,North Carolina,8.4
7,2024,North Carolina,7.5
8,2024,North Carolina,8.8
9,2024,North Carolina,6.3
10,2024,North Carolina,7.6
11,2024,North Carolina,6.8
12,2024,North Carolina,7.3
1,2025,North Carolina,6.9
2,2025,North Carolina,7.1
3,2025,North Carolina,7.6
4,2025,North Carolina,7.9
5,2025,North Carolina,6.4
6,2025,North Carolina,9.2
1,2020,North Dakota,4.8
2,2020,North Dakota,4.1
3,2020,North Dakota,4.6
4,2020,North Dakota,4.2
5,2020,North Dakota,4.8
6,2020,North Dakota,4.3
7,2020,North Dakota,3.7
8,2020,North Dakota,5.8
9,2020,North Dakota,6.3
10,2020,North Dakota,5.2
11,2020,North Dakota,5.3
12,2020,North Dakota,4.6
1,2021,North Dakota,6.2
2,2021,North Dakota,4.8
3,2021,North Dakota,5.5
4,2021,North Dakota,5.6
5,2021,North Dakota,5.9
6,2021,North Dakota,4.8
7,2021,North Dakota,20.4
8,2021,North Dakota,19.0
9,2021,North Dakota,7.0
10,2021,North Dakota,8.7
11,2021,North Dakota,3.9
12,2021,North Dakota,4.9
1,2022,North Dakota,4.4
2,2022,North Dakota,4.7
3,2022,North Dakota,4.7
4,2022,North Dakota,4.4
5,2022,North Dakota,3.9
6,2022,North Dakota,5.6
7,2022,North Dakota,6.3
8,2022,North Dakota,7.9
9,2022,North Dakota,8.2
10,2022,North Dakota,8.3
11,2022,North Dakota,6.0
12,2022,North Dakota,6.1
1,2023,North Dakota,8.1
2,2023,North Dakota,4.7
3,2023,North Dakota,6.9
4,2023,North Dakota,5.3
5,2023,North Dakota,17.4
6,2023,North Dakota,12.1
7,2023,North Dakota,13.5
8,2023,North Dakota,14.8
9,2023,North Dakota,19.9
10,2023,North Dakota,4.4
11,2023,North Dakota,4.8
12,2023,North Dakota,3.8
1,2024,North Dakota,5.4
2,2024,North Dakota,4.7
3,2024,North Dakota,4.7
4,2024,North Dakota,3.7
5,2024,North Dakota,6.2
6,2024,North Dakota,3.2
7,2024,North Dakota,17.3
8,2024,North Dakota,10.9
9,2024,North Dakota,11.2
10,2024,North Dakota,6.2
11,2024,North Dakota,5.0
12,2024,North Dakota,5.0
1,2025,North Dakota,3.5
2,2025,North Dakota,4.0
3,2025,North Dakota,4.1
4,2025,North Dakota,4.1
1,2020,Ohio,8.5
2,2020,Ohio,8.8
3,2020,Ohio,7.3
4,2020,Ohio,7.8
5,2020,Ohio,6.5
6,2020,Ohio,8.2
7,2020,Ohio,9.9
8,2020,Ohio,8.4
9,2020,Ohio,7.9
10,2020,Ohio,7.0
11,2020,Ohio,9.7
12,2020,Ohio,10.3
1,2021,Ohio,10.0
2,2021,Ohio,12.3
3,2021,Ohio,8.9
4,2021,Ohio,9.3
5,2021,Ohio,8.8
6,2021,Ohio,9.0
7,2021,Ohio,13.7
8,2021,Ohio,11.4
9,2021,Ohio,8.2
10,2021,Ohio,7.3
11,2021,Ohio,9.0
12,2021,Ohio,8.9
1,2022,Ohio,9.8
2,2022,Ohio,9.4
3,2022,Ohio,8.4
4,2022,Ohio,6.6
5,2022,Ohio,7.2
6,2022,Ohio,9.3
7,2022,Ohio,9.5
8,2022,Ohio,7.7
9,2022,Ohio,7.3
10,2022,Ohio,7.8
11,2022,Ohio,9.7
12,2022,Ohio,9.2
1,2023,Ohio,9.2
2,2023,Ohio,8.9
3,2023,Ohio,7.9
4,2023,Ohio,8.4
5,2023,Ohio,8.7
6,2023,Ohio,26.1
7,2023,Ohio,12.9
8,2023,Ohio,11.3
9,2023,Ohio,7.7
10,2023,Ohio,6.6
11,2023,Ohio,9.7
12,2023,Ohio,8.7
1,2024,Ohio,7.5
2,2024,Ohio,9.5
3,2024,Ohio,6.9
4,2024,Ohio,6.0
5,2024,Ohio,7.1
6,2024,Ohio,8.8
7,2024,Ohio,9.4
8,2024,Ohio,9.7
9,2024,Ohio,6.9
10,2024,Ohio,8.5
11,2024,Ohio,6.5
12,2024,Ohio,7.7
1,2025,Ohio,8.4
2,2025,Ohio,8.9
3,2025,Ohio,7.2
4,2025,Ohio,6.4
5,2025,Ohio,6.1
1,2020,Oklahoma,6.4
2,2020,Oklahoma,6.3
3,2020,Oklahoma,7.3
4,2020,Oklahoma,8.2
5,2020,Oklahoma,5.9
6,2020,Oklahoma,11.3
7,2020,Oklahoma,10.2
8,2020,Oklahoma,9.9
9,2020,Oklahoma,9.7
10,2020,Oklahoma,8.2
11,2020,Oklahoma,7.9
12,2020,Oklahoma,8.0
1,2021,Oklahoma,9.3
2,2021,Oklahoma,10.6
3,2021,Oklahoma,11.0
4,2021,Oklahoma,11.2
5,2021,Oklahoma,7.0
6,2021,Oklahoma,9.7
7,2021,Oklahoma,13.9
8,2021,Oklahoma,13.8
9,2021,Oklahoma,10.6
10,2021,Oklahoma,7.0
11,2021,Oklahoma,7.1
12,2021,Oklahoma,9.0
1,2022,Oklahoma,6.7
2,2022,Oklahoma,6.8
3,2022,Oklahoma,9.2
4,2022,Oklahoma,9.0
5,2022,Oklahoma,8.4
6,2022,Oklahoma,12.1
7,2022,Oklahoma,9.4
8,2022,Oklahoma,8.5
9,2022,Oklahoma,9.1
10,2022,Oklahoma,8.8
11,2022,Oklahoma,7.7
12,2022,Oklahoma,7.4
1,2023,Oklahoma,8.3
2,2023,Oklahoma,8.3
3,2023,Oklahoma,9.0
4,2023,Oklahoma,9.0
5,2023,Oklahoma,12.0
6,2023,Oklahoma,10.5
7,2023,Oklahoma,10.1
8,2023,Oklahoma,10.0
9,2023,Oklahoma,11.6
10,2023,Oklahoma,6.4
11,2023,Oklahoma,7.5
12,2023,Oklahoma,6.3
1,2024,Oklahoma,7.0
2,2024,Oklahoma,7.7
3,2024,Oklahoma,9.9
4,2024,Oklahoma,9.2
5,2024,Oklahoma,8.6
6,2024,Oklahoma,7.9
7,2024,Oklahoma,10.7
8,2024,Oklahoma,11.2
9,2024,Oklahoma,7.7
10,2024,Oklahoma,9.2
11,2024,Oklahoma,5.0
12,2024,Oklahoma,7.9
1,2025,Oklahoma,6.6
2,2025,Oklahoma,8.2
3,2025,Oklahoma,10.2
4,2025,Oklahoma,7.9
5,2025,Oklahoma,5.9
6,2025,Oklahoma,7.7
1,2020,Oregon,9.7
2,2020,Oregon,11.8
3,2020,Oregon,8.1
4,2020,Oregon,5.9
5,2020,Oregon,4.1
6,2020,Oregon,3.4
7,2020,Oregon,7.7
8,2020,Oregon,10.9
9,2020,Oregon,73.5
10,2020,Oregon,14.8
11,2020,Oregon,16.2
12,2020,Oregon,18.5
1,2021,Oregon,11.2
2,2021,Oregon,9.6
3,2021,Oregon,9.2
4,2021,Oregon,6.7
5,2021,Oregon,4.4
6,2021,Oregon,5.0
7,2021,Oregon,8.0
8,2021,Oregon,24.5
9,2021,Oregon,18.7
10,2021,Oregon,6.5
11,2021,Oregon,9.9
12,2021,Oregon,8.1
1,2022,Oregon,11.4
2,2022,Oregon,10.1
3,2022,Oregon,6.0
4,2022,Oregon,4.7
5,2022,Oregon,3.0
6,2022,Oregon,3.4
7,2022,Oregon,6.0
8,2022,Oregon,7.2
9,2022,Oregon,19.4
10,2022,Oregon,30.0
11,2022,Oregon,13.3
12,2022,Oregon,11.1
1,2023,Oregon,8.5
2,2023,Oregon,9.0
3,2023,Oregon,5.6
4,2023,Oregon,4.0
5,2023,Oregon,5.1
6,2023,Oregon,4.5
7,2023,Oregon,6.6
8,2023,Oregon,19.4
9,2023,Oregon,6.9
10,2023,Oregon,7.8
11,2023,Oregon,11.6
12,2023,Oregon,9.0
1,2024,Oregon,6.2
2,2024,Oregon,5.7
3,2024,Oregon,4.9
4,2024,Oregon,4.0
5,2024,Oregon,3.6
6,2024,Oregon,3.5
7,2024,Oregon,12.0
8,2024,Oregon,10.0
9,2024,Oregon,7.9
10,2024,Oregon,7.5
11,2024,Oregon,7.7
12,2024,Oregon,8.7
1,2025,Oregon,11.2
2,2025,Oregon,6.7
3,2025,Oregon,3.9
1,2020,Pennsylvania,8.3
2,2020,Pennsylvania,8.4
3,2020,Pennsylvania,7.0
4,2020,Pennsylvania,6.1
5,2020,Pennsylvania,5.6
6,2020,Pennsylvania,6.8
7,2020,Pennsylvania,8.6
8,2020,Pennsylvania,7.6
9,2020,Pennsylvania,6.5
10,2020,Pennsylvania,6.2
11,2020,Pennsylvania,9.3
12,2020,Pennsylvania,9.4
1,2021,Pennsylvania,9.0
2,2021,Pennsylvania,9.7
3,2021,Pennsylvania,7.8
4,2021,Pennsylvania,7.6
5,2021,Pennsylvania,7.0
6,2021,Pennsylvania,8.1
7,2021,Pennsylvania,13.7
8,2021,Pennsylvania,9.7
9,2021,Pennsylvania,7.4
10,2021,Pennsylvania,7.0
11,2021,Pennsylvania,8.9
12,2021,Pennsylvania,10.2
1,2022,Pennsylvania,9.9
2,2022,Pennsylvania,9.4
3,2022,Pennsylvania,8.0
4,2022,Pennsylvania,6.2
5,2022,Pennsylvania,7.0
6,2022,Pennsylvania,8.0
7,2022,Pennsylvania,9.0
8,2022,Pennsylvania,7.3
9,2022,Pennsylvania,6.6
10,2022,Pennsylvania,7.2
11,2022,Pennsylvania,8.8
12,2022,Pennsylvania,9.8
1,2023,Pennsylvania,9.1
2,2023,Pennsylvania,9.8
3,2023,Pennsylvania,7.5
4,2023,Pennsylvania,8.3
5,2023,Pennsylvania,8.9
6,2023,Pennsylvania,28.3
7,2023,Pennsylvania,12.6
8,2023,Pennsylvania,9.6
9,2023,Pennsylvania,7.1
10,2023,Pennsylvania,6.2
11,2023,Pennsylvania,8.7
12,2023,Pennsylvania,9.3
1,2024,Pennsylvania,7.7
2,2024,Pennsylvania,8.6
3,2024,Pennsylvania,5.9
4,2024,Pennsylvania,6.1
5,2024,Pennsylvania,6.2
6,2024,Pennsylvania,8.2
7,2024,Pennsylvania,8.2
8,2024,Pennsylvania,8.8
9,2024,Pennsylvania,5.9
10,2024,Pennsylvania,6.8
11,2024,Pennsylvania,5.9
12,2024,Pennsylvania,8.0
1,2025,Pennsylvania,8.7
2,2025,Pennsylvania,7.7
3,2025,Pennsylvania,6.6
4,2025,Pennsylvania,5.6
1,2020,Puerto Rico,5.4
2,2020,Puerto Rico,6.6
3,2020,Puerto Rico,4.7
8,2020,Puerto Rico,8.2
9,2020,Puerto Rico,9.3
10,2020,Puerto Rico,7.9
11,2020,Puerto Rico,5.3
12,2020,Puerto Rico,3.8
1,2021,Puerto Rico,4.2
2,2021,Puerto Rico,5.7
3,2021,Puerto Rico,6.0
4,2021,Puerto Rico,7.3
5,2021,Puerto Rico,9.0
6,2021,Puerto Rico,10.3
7,2021,Puerto Rico,9.0
8,2021,Puerto Rico,10.0
9,2021,Puerto Rico,10.0
10,2021,Puerto Rico,9.4
11,2021,Puerto Rico,4.0
12,2021,Puerto Rico,4.7
1,2022,Puerto Rico,3.5
2,2022,Puerto Rico,5.3
3,2022,Puerto Rico,4.7
4,2022,Puerto Rico,4.8
5,2022,Puerto Rico,7.6
6,2022,Puerto Rico,9.7
7,2022,Puerto Rico,10.5
8,2022,Puerto Rico,7.6
9,2022,Puerto Rico,5.2
10,2022,Puerto Rico,7.5
11,2022,Puerto Rico,5.7
12,2022,Puerto Rico,4.9
1,2023,Puerto Rico,4.4
2,2023,Puerto Rico,4.8
3,2023,Puerto Rico,5.5
4,2023,Puerto Rico,5.7
5,2023,Puerto Rico,7.3
6,2023,Puerto Rico,8.0
7,2023,Puerto Rico,12.5
8,2023,Puerto Rico,8.7
9,2023,Puerto Rico,6.5
10,2023,Puerto Rico,4.4
11,2023,Puerto Rico,6.8
12,2023,Puerto Rico,3.7
1,2024,Puerto Rico,5.9
2,2024,Puerto Rico,6.4
3,2024,Puerto Rico,4.8
4,2024,Puerto Rico,6.4
5,2024,Puerto Rico,9.7
6,2024,Puerto Rico,7.9
7,2024,Puerto Rico,10.7
8,2024,Puerto Rico,6.7
9,2024,Puerto Rico,5.2
10,2024,Puerto Rico,7.5
11,2024,Puerto Rico,4.3
12,2024,Puerto Rico,5.8
1,2025,Puerto Rico,4.6
2,2025,Puerto Rico,4.9
3,2025,Puerto Rico,5.0
1,2020,Rhode Island,6.1
2,2020,Rhode Island,5.8
3,2020,Rhode Island,4.4
4,2020,Rhode Island,4.3
5,2020,Rhode Island,4.5
6,2020,Rhode Island,6.6
7,2020,Rhode Island,7.3
8,2020,Rhode Island,7.8
9,2020,Rhode Island,5.8
10,2020,Rhode Island,5.3
11,2020,Rhode Island,7.2
12,2020,Rhode Island,7.2
1,2021,Rhode Island,6.3
2,2021,Rhode Island,6.4
3,2021,Rhode Island,5.9
4,2021,Rhode Island,5.7
5,2021,Rhode Island,6.4
6,2021,Rhode Island,8.6
7,2021,Rhode Island,10.7
8,2021,Rhode Island,8.4
9,2021,Rhode Island,4.9
10,2021,Rhode Island,4.2
11,2021,Rhode Island,4.9
12,2021,Rhode Island,6.3
1,2022,Rhode Island,6.9
2,2022,Rhode Island,5.4
3,2022,Rhode Island,5.2
4,2022,Rhode Island,3.6
5,2022,Rhode Island,4.5
6,2022,Rhode Island,4.6
7,2022,Rhode Island,7.1
8,2022,Rhode Island,4.7
9,2022,Rhode Island,3.3
10,2022,Rhode Island,5.2
11,2022,Rhode Island,5.3
12,2022,Rhode Island,6.3
1,2023,Rhode Island,5.6
2,2023,Rhode Island,6.7
3,2023,Rhode Island,5.3
4,2023,Rhode Island,5.5
5,2023,Rhode Island,5.2
6,2023,Rhode Island,9.3
7,2023,Rhode Island,8.8
8,2023,Rhode Island,6.3
9,2023,Rhode Island,9.0
10,2023,Rhode Island,8.4
11,2023,Rhode Island,8.5
12,2023,Rhode Island,6.2
1,2024,Rhode Island,4.9
2,2024,Rhode Island,4.9
3,2024,Rhode Island,2.8
4,2024,Rhode Island,3.4
5,2024,Rhode Island,3.4
6,2024,Rhode Island,6.1
7,2024,Rhode Island,7.6
8,2024,Rhode Island,8.2
9,2024,Rhode Island,4.4
10,2024,Rhode Island,5.5
11,2024,Rhode Island,4.5
12,2024,Rhode Island,6.3
1,2025,Rhode Island,6.7
2,2025,Rhode Island,6.2
3,2025,Rhode Island,4.8
4,2025,Rhode Island,4.7
5,2025,Rhode Island,4.4
1,2020,South Carolina,5.6
2,2020,South Carolina,6.0
3,2020,South Carolina,8.4
4,2020,South Carolina,6.0
5,2020,South Carolina,5.9
6,2020,South Carolina,7.8
7,2020,South Carolina,8.0
8,2020,South Carolina,7.2
9,2020,South Carolina,6.9
10,2020,South Carolina,7.1
11,2020,South Carolina,7.0
12,2020,South Carolina,8.6
1,2021,South Carolina,6.7
2,2021,South Carolina,6.5
3,2021,South Carolina,8.1
4,2021,South Carolina,9.0
5,2021,South Carolina,8.7
6,2021,South Carolina,7.2
7,2021,South Carolina,10.4
8,2021,South Carolina,9.5
9,2021,South Carolina,8.1
10,2021,South Carolina,7.4
11,2021,South Carolina,8.6
12,2021,South Carolina,9.3
1,2022,South Carolina,8.0
2,2022,South Carolina,8.9
3,2022,South Carolina,7.8
4,2022,South Carolina,7.6
5,2022,South Carolina,7.8
6,2022,South Carolina,8.6
7,2022,South Carolina,6.5
8,2022,South Carolina,6.7
9,2022,South Carolina,7.0
10,2022,South Carolina,8.2
11,2022,South Carolina,7.9
12,2022,South Carolina,8.1
1,2023,South Carolina,7.1
2,2023,South Carolina,8.4
3,2023,South Carolina,9.6
4,2023,South Carolina,7.8
5,2023,South Carolina,8.3
6,2023,South Carolina,13.6
7,2023,South Carolina,10.6
8,2023,South Carolina,9.1
9,2023,South Carolina,7.8
10,2023,South Carolina,6.9
11,2023,South Carolina,9.8
12,2023,South Carolina,7.1
1,2024,South Carolina,6.2
2,2024,South Carolina,9.3
3,2024,South Carolina,8.7
4,2024,South Carolina,8.4
5,2024,South Carolina,7.1
6,2024,South Carolina,8.4
7,2024,South Carolina,7.4
8,2024,South Carolina,8.7
9,2024,South Carolina,7.1
10,2024,South Carolina,9.0
11,2024,South Carolina,7.6
12,2024,South Carolina,7.8
1,2025,South Carolina,7.4
2,2025,South Carolina,9.6
3,2025,South Carolina,9.0
4,2025,South Carolina,8.1
5,2025,South Carolina,7.3
6,2025,South Carolina,8.7
1,2020,South Dakota,5.3
2,2020,South Dakota,4.8
3,2020,South Dakota,4.3
4,2020,South Dakota,5.0
5,2020,South Dakota,4.2
6,2020,South Dakota,6.2
7,2020,South Dakota,5.0
8,2020,South Dakota,6.5
9,2020,South Dakota,7.0
10,2020,South Dakota,5.6
11,2020,South Dakota,4.5
12,2020,South Dakota,5.0
1,2021,South Dakota,6.2
2,2021,South Dakota,6.1
3,2021,South Dakota,5.1
4,2021,South Dakota,4.9
5,2021,South Dakota,4.2
6,2021,South Dakota,5.4
7,2021,South Dakota,19.2
8,2021,South Dakota,11.2
9,2021,South Dakota,6.1
10,2021,South Dakota,3.9
11,2021,South Dakota,3.4
12,2021,South Dakota,3.8
1,2022,South Dakota,3.7
2,2022,South Dakota,4.0
3,2022,South Dakota,4.0
4,2022,South Dakota,4.6
5,2022,South Dakota,3.9
6,2022,South Dakota,5.7
7,2022,South Dakota,5.2
8,2022,South Dakota,5.1
9,2022,South Dakota,6.3
10,2022,South Dakota,5.9
11,2022,South Dakota,3.9
12,2022,South Dakota,4.3
1,2023,South Dakota,5.5
2,2023,South Dakota,4.2
3,2023,South Dakota,6.1
4,2023,South Dakota,4.9
5,2023,South Dakota,11.4
6,2023,South Dakota,10.2
7,2023,South Dakota,10.9
8,2023,South Dakota,9.1
9,2023,South Dakota,12.4
10,2023,South Dakota,3.8
11,2023,South Dakota,4.1
12,2023,South Dakota,3.7
1,2024,South Dakota,4.7
2,2024,South Dakota,4.0
3,2024,South Dakota,4.3
4,2024,South Dakota,3.8
5,2024,South Dakota,5.0
6,2024,South Dakota,3.3
7,2024,South Dakota,9.7
8,2024,South Dakota,7.6
9,2024,South Dakota,7.9
10,2024,South Dakota,9.3
11,2024,South Dakota,4.8
12,2024,South Dakota,5.5
1,2025,South Dakota,4.9
2,2025,South Dakota,6.2
3,2025,South Dakota,5.4
1,2020,Tennessee,6.3
2,2020,Tennessee,5.7
3,2020,Tennessee,6.3
4,2020,Tennessee,6.5
5,2020,Tennessee,6.0
6,2020,Tennessee,8.6
7,2020,Tennessee,8.4
8,2020,Tennessee,7.0
9,2020,Tennessee,7.1
10,2020,Tennessee,7.5
11,2020,Tennessee,7.8
12,2020,Tennessee,9.1
1,2021,Tennessee,7.3
2,2021,Tennessee,8.8
3,2021,Tennessee,7.7
4,2021,Tennessee,8.3
5,2021,Tennessee,8.4
6,2021,Tennessee,7.8
7,2021,Tennessee,13.4
8,2021,Tennessee,10.3
9,2021,Tennessee,7.9
10,2021,Tennessee,7.0
11,2021,Tennessee,7.6
12,2021,Tennessee,8.3
1,2022,Tennessee,7.5
2,2022,Tennessee,7.6
3,2022,Tennessee,6.8
4,2022,Tennessee,6.8
5,2022,Tennessee,7.9
6,2022,Tennessee,10.1
7,2022,Tennessee,8.6
8,2022,Tennessee,7.1
9,2022,Tennessee,6.8
10,2022,Tennessee,7.1
11,2022,Tennessee,7.5
12,2022,Tennessee,6.4
1,2023,Tennessee,6.8
2,2023,Tennessee,7.6
3,2023,Tennessee,8.0
4,2023,Tennessee,7.3
5,2023,Tennessee,9.1
6,2023,Tennessee,14.4
7,2023,Tennessee,11.3
8,2023,Tennessee,8.6
9,2023,Tennessee,8.6
10,2023,Tennessee,6.8
11,2023,Tennessee,7.8
12,2023,Tennessee,6.8
1,2024,Tennessee,6.1
2,2024,Tennessee,8.0
3,2024,Tennessee,7.1
4,2024,Tennessee,7.4
5,2024,Tennessee,6.7
6,2024,Tennessee,8.7
